age,ai_confidence,ai_prediction,ai_shown,big5_agreeableness,big5_conscientiousness,big5_extraversion,big5_neuroticism,big5_open_mindedness,big5_timestamp,confidence,created_at,current_phase,experience_level,facet_aesthetic_sensitivity,facet_anxiety,facet_assertiveness,facet_compassion,facet_creative_imagination,facet_depression,facet_emotional_volatility,facet_energy_level,facet_intellectual_curiosity,facet_organization,facet_productiveness,facet_respectfulness,facet_responsibility,facet_sociability,facet_trust,final_confidence,final_decision,gender,ground_truth_binary,ground_truth_raw,healthcare_qualification,initial_confidence,initial_decision,iq_completed_at,iq_score,iq_time_remaining,participant_id,phase1_completed_at,phase1_video_watched,phase2_completed_at,residence,reverted_decision,school,symptom1,symptom2,treatment_group,trial_duration,trial_end_time,trial_id,trial_image,trial_image_name,trial_original_image_name,trial_start_time,user_id
17,0.8162,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,6,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,8.773,1770286609841,trial_40,9253225L.png,21.png,9253225L.png,1770286601068,0-A3J7A
17,0.3014,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,4,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,12.815,1770286623089,trial_41,9299531R.png,36.png,9299531R.png,1770286610274,0-A3J7A
17,0.5532,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,7,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,24.032,1770286647497,trial_42,9043461L.png,34.png,9043461L.png,1770286623465,0-A3J7A
17,0.8107,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,7,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,4.406,1770286652377,trial_43,9870268R.png,26.png,9870268R.png,1770286647971,0-A3J7A
17,0.0818,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,7,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,2.398,1770286655185,trial_44,9397988L.png,42.png,9397988L.png,1770286652787,0-A3J7A
17,0.9625,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,6,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,3,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,3.092,1770286658720,trial_45,9037494R.png,31.png,9037494R.png,1770286655628,0-A3J7A
17,0.6057,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,4,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,2,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,16.854,1770286676081,trial_46,9606955R.png,11.png,9606955R.png,1770286659227,0-A3J7A
17,0.0496,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,7,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,4.251,1770286680721,trial_47,9023935L.png,41.png,9023935L.png,1770286676470,0-A3J7A
17,0.8137,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,6,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,3,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,6.207,1770286687313,trial_48,9046206L.png,29.png,9046206L.png,1770286681106,0-A3J7A
17,0.2252,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,6,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,3.407,1770286691105,trial_49,9097360L.png,1.png,9097360L.png,1770286687698,0-A3J7A
17,0.9329,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,5,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,3,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,7.106,1770286339409,trial_5,9075939L.png,16.png,9075939L.png,1770286332303,0-A3J7A
17,0.9948,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,5,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,3,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,7.026,1770286698489,trial_50,9113018R.png,2.png,9113018R.png,1770286691463,0-A3J7A
17,0.7533,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,7,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,5.769,1770286345529,trial_6,9166468R.png,18.png,9166468R.png,1770286339760,0-A3J7A
17,0.0389,1,False,3.08,4.67,3.58,2.25,3.92,1770285811281,3,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,0,0,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,6.893,1770286352769,trial_7,9911788L.png,10.png,9911788L.png,1770286345876,0-A3J7A
17,0.0923,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,3,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,3,none,,1,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,7.021,1770286360145,trial_8,9305336L.png,12.png,9305336L.png,1770286353124,0-A3J7A
17,0.5823,0,False,3.08,4.67,3.58,2.25,3.92,1770285811281,4,2026-02-05T09:59:13.456000+00:00,phase1_completed,none,2.5,2.5,4,2.75,4.75,2.25,2,4.25,4.5,5,4.5,3.75,4.5,2.5,2.75,,,female,1,2,none,,0,1770286141793,3,278,0-A3J7A,1770286698666,True,,budapest,,secondary,,,0,7.926,1770286368417,trial_9,9008884R.png,20.png,9008884R.png,1770286360491,0-A3J7A
17,0.4903,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,4,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,10.495,1770286237598,trial_1,9311154L.png,39.png,9311154L.png,1770286227103,0-A8V26
17,0.5639,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.101,1770286317349,trial_10,9100699L.png,48.png,9100699L.png,1770286311248,0-A8V26
17,0.4814,0,False,2.58,2.75,4.25,3.42,4,1770285989494,3,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,17.491,1770286335166,trial_11,9645608L.png,43.png,9645608L.png,1770286317675,0-A8V26
17,0.584,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,8.464,1770286344029,trial_12,9598675R.png,27.png,9598675R.png,1770286335565,0-A8V26
17,0.9948,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.114,1770286349493,trial_13,9113018R.png,2.png,9113018R.png,1770286344379,0-A8V26
17,0.329,0,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,8.043,1770286357886,trial_14,9043461R.png,9.png,9043461R.png,1770286349843,0-A8V26
17,0.0923,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.14,1770286363358,trial_15,9305336L.png,12.png,9305336L.png,1770286358218,0-A8V26
17,0.7641,0,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.868,1770286367582,trial_16,9667180L.png,35.png,9667180L.png,1770286363714,0-A8V26
17,0.5532,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.586,1770286373509,trial_17,9043461L.png,34.png,9043461L.png,1770286367923,0-A8V26
17,0.6423,0,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.699,1770286380557,trial_18,9143031L.png,4.png,9143031L.png,1770286373858,0-A8V26
17,0.401,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,11.705,1770286392646,trial_19,9035779L.png,45.png,9035779L.png,1770286380941,0-A8V26
17,0.0818,1,False,2.58,2.75,4.25,3.42,4,1770285989494,3,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,22.947,1770286260926,trial_2,9397988L.png,42.png,9397988L.png,1770286237979,0-A8V26
17,0.0496,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.466,1770286399469,trial_20,9023935L.png,41.png,9023935L.png,1770286393003,0-A8V26
17,0.8107,0,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,7.586,1770286407429,trial_21,9870268R.png,26.png,9870268R.png,1770286399843,0-A8V26
17,0.8137,0,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.828,1770286411614,trial_22,9046206L.png,29.png,9046206L.png,1770286407786,0-A8V26
17,0.9095,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.145,1770286418109,trial_23,9534110L.png,49.png,9534110L.png,1770286411964,0-A8V26
17,0.5823,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.09,1770286424621,trial_24,9008884R.png,20.png,9008884R.png,1770286418531,0-A8V26
17,0.9843,1,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.158,1770286429157,trial_25,9322109R.png,14.png,9322109R.png,1770286424999,0-A8V26
17,0.2252,0,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.639,1770286433302,trial_26,9097360L.png,1.png,9097360L.png,1770286429663,0-A8V26
17,0.2577,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.034,1770286439670,trial_27,9827858L.png,8.png,9827858L.png,1770286433636,0-A8V26
17,0.8162,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.173,1770286443221,trial_28,9253225L.png,21.png,9253225L.png,1770286440048,0-A8V26
17,0.3014,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.912,1770286447494,trial_29,9299531R.png,36.png,9299531R.png,1770286443582,0-A8V26
17,0.1582,0,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.45,1770286266767,trial_3,9466142R.png,5.png,9466142R.png,1770286261317,0-A8V26
17,0.5424,1,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.102,1770286452949,trial_30,9648224L.png,44.png,9648224L.png,1770286447847,0-A8V26
17,0.9663,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.319,1770286457621,trial_31,9056326L.png,19.png,9056326L.png,1770286453302,0-A8V26
17,0.8846,0,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,10.846,1770286468909,trial_32,9998089R.png,24.png,9998089R.png,1770286458063,0-A8V26
17,0.8646,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,8.909,1770286478157,trial_33,9719890R.png,25.png,9719890R.png,1770286469248,0-A8V26
17,0.8842,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,8.453,1770286487038,trial_34,9304828L.png,46.png,9304828L.png,1770286478585,0-A8V26
17,0.9329,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.393,1770286490766,trial_35,9075939L.png,16.png,9075939L.png,1770286487373,0-A8V26
17,0.6057,0,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.223,1770286495357,trial_36,9606955R.png,11.png,9606955R.png,1770286491134,0-A8V26
17,0.5825,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.275,1770286498990,trial_37,9626432R.png,15.png,9626432R.png,1770286495715,0-A8V26
17,0.0426,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,5.745,1770286505070,trial_38,9360243L.png,50.png,9360243L.png,1770286499325,0-A8V26
17,0.9625,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.537,1770286509990,trial_39,9037494R.png,31.png,9037494R.png,1770286505453,0-A8V26
17,0.6514,1,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.946,1770286274101,trial_4,9448315L.png,28.png,9448315L.png,1770286267155,0-A8V26
17,0.4633,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.052,1770286516373,trial_40,9140556L.png,7.png,9140556L.png,1770286510321,0-A8V26
17,0.5749,1,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,90.616,1770286607333,trial_41,9797850R.png,32.png,9797850R.png,1770286516717,0-A8V26
17,0.3771,0,False,2.58,2.75,4.25,3.42,4,1770285989494,6,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,2.496,1770286610406,trial_42,9872350R.png,30.png,9872350R.png,1770286607910,0-A8V26
17,0.916,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,6.262,1770286617134,trial_43,9862321L.png,17.png,9862321L.png,1770286610872,0-A8V26
17,0.79,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.432,1770286620957,trial_44,9142551R.png,37.png,9142551R.png,1770286617525,0-A8V26
17,0.8709,1,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,2.99,1770286624302,trial_45,9354156R.png,6.png,9354156R.png,1770286621312,0-A8V26
17,0.5533,0,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.347,1770286627981,trial_46,9261557L.png,23.png,9261557L.png,1770286624634,0-A8V26
17,0.1918,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,2,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,3.011,1770286631293,trial_47,9788301L.png,33.png,9788301L.png,1770286628282,0-A8V26
17,0.8986,1,False,2.58,2.75,4.25,3.42,4,1770285989494,4,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,2.739,1770286634397,trial_48,9683886R.png,22.png,9683886R.png,1770286631658,0-A8V26
17,0.7533,0,False,2.58,2.75,4.25,3.42,4,1770285989494,5,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,0,0,none,,0,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.442,1770286639166,trial_49,9166468R.png,18.png,9166468R.png,1770286634724,0-A8V26
17,0.9974,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,4.058,1770286278510,trial_5,9271965R.png,47.png,9271965R.png,1770286274452,0-A8V26
17,0.9867,1,False,2.58,2.75,4.25,3.42,4,1770285989494,7,2026-02-05T09:58:39.121000+00:00,phase1_completed,none,3.75,3.25,4.5,2.5,4.5,3,4,4,3.75,3.25,2.25,3,2.75,4.25,2.25,,,male,1,3,none,,1,1770286087749,0,505,0-A8V26,1770286642062,True,,budapest,,secondary,,,0,2.404,1770286641902,trial_50,9267247L.png,38.png,9267247L.png,1770286639498,0-A8V26
